org_id,pwsid,is_multiple_pwsid,supplier_name,uwmp_year,forecast_start_date,forecast_end_date,water_use_acre_feet,water_supplies_acre_feet,benefit_supply_augmentation_acre_feet,benefit_demand_reduction_acre_feet
1613,CA4110018,FALSE,millbrae  city of,2020,2025-01-01,2025-12-31,785,426,0,415
1619,CA4310005,FALSE,milpitas  city of,2020,2025-01-01,2025-12-31,4325,2660,0,1665
1626,"CA3310078, CA3310008, CA3310081",TRUE,mission springs water district,2020,2025-01-01,2025-12-31,8996,8996,NA,NA
1631,"CA5010023, CA5010034, CA5010029, CA5010033, CA5010031, CA5010005, CA5010010, CA5010035",TRUE,modesto  city of,2020,2025-01-01,2025-12-31,63666,66433,NA,NA
1632,NA,NA,modesto irrigation district,2020,2025-01-01,2025-12-31,14933,14933,NA,NA
1635,NA,NA,mojave water agency,2020,2025-01-01,2025-12-31,130800,139234,NA,NA
1639,CA1910090,FALSE,monrovia  city of,2020,2025-01-01,2025-12-31,6747,6347,0,400
1642,CA3610029,FALSE,monte vista water district,2020,2025-01-01,2025-12-31,17637,13721,0,3916
1644,CA1910091,FALSE,montebello land and water company,2020,2025-01-01,2025-12-31,2970,2729,NA,NA
1645,CA4210007,FALSE,montecito water district,2020,2025-01-01,2025-12-31,5046,4073,973,NA
1650,CA1910092,FALSE,monterey park  city of,2020,2025-01-01,2025-12-31,8256,7409,0,847
1656,CA4310006,FALSE,morgan hill  city of,2020,2025-01-01,2025-12-31,8671,19096,NA,NA
1660,CA4010011,FALSE,morro bay  city of,2020,2025-01-01,2025-12-31,1334,1780,0,0
1663,CA3010073,FALSE,moulton niguel water district,2020,2025-01-01,2025-12-31,32093,32093,NA,NA
4231,CA3910027,FALSE,mountain house community services district,2020,2025-01-01,2025-12-31,5903,5903,NA,NA
1671,CA4310007,FALSE,mountain view  city of,2020,2025-01-01,2025-12-31,12058,9646,0,2412
1684,NA,NA,municipal water district of orange county (mwdoc),2020,2025-01-01,2025-12-31,182545,182545,0,0
1697,CA3310051,FALSE,myoma dunes mutual water company,2020,2025-01-01,2025-12-31,4376,4376,NA,NA
1701,CA2810003,FALSE,napa  city of,2020,2025-01-01,2025-12-31,15065,16604,NA,NA
1718,"CA2910004, CA2910014, CA2910023, CA2910006, CA3110026, CA5810005",TRUE,nevada irrigation district,2020,2025-01-01,2025-12-31,188899,282920,NA,NA
1729,CA5010013,FALSE,newman  city of,2020,2025-01-01,2025-12-31,838.59,741.22,NA,97.37
1730,CA3010023,FALSE,newport beach  city of,2020,2025-01-01,2025-12-31,15758,15758,0,0
1731,CA4010026,FALSE,nipomo community service district,2020,2025-01-01,2025-12-31,3127,3767,NA,NA
1732,CA3310025,FALSE,norco  city of,2020,2025-01-01,2025-12-31,6810,14400,NA,NA
1739,CA4110025,FALSE,north coast county water district,2020,2025-01-01,2025-12-31,855.01,523.22,0,331.79
1748,CA2110003,FALSE,north marin water district,2020,2025-01-01,2025-12-31,10679,15913,0,0
1752,"CA3110036, CA3110001, CA3110023",TRUE,north tahoe public utilities district,2020,2025-01-01,2025-12-31,379,379,NA,NA
1756,CA1910191,FALSE,norwalk  city of,2020,2025-01-01,2025-12-31,2068,3694,0,0
1765,CA5010014,FALSE,oakdale  city of,2020,2025-01-01,2025-12-31,5893,5893,NA,NA
1777,CA3710014,FALSE,oceanside  city of,2020,2025-01-01,2025-12-31,30265,30265,0,0
1782,CA1510015,FALSE,oildale mutual water company,2020,2025-01-01,2025-12-31,10544.5,25651,NA,NA
1792,"CA5810003, CA5805001",TRUE,olivehurst public utilities district,2020,2025-01-01,2025-12-31,1754,6544,NA,NA
1793,CA3710029,FALSE,olivenhain municipal water district,2020,2025-01-01,2025-12-31,22250,22250,NA,NA
1795,CA3610034,FALSE,ontario  city of,2020,2025-01-01,2025-12-31,47436,36036,0,11400
1797,CA3010027,FALSE,orange  city of,2020,2025-01-01,2025-12-31,28867,28867,0,0
1803,CA3410016,FALSE,orangevale water company,2020,2025-01-01,2025-12-31,3885,3885,NA,NA
1804,CA1910101,FALSE,orchard dale water district,2020,2025-01-01,2025-12-31,1992,1821,171,NA
1821,CA3710034,FALSE,otay water district,2020,2025-01-01,2025-12-31,39680,39680,NA,NA
1827,CA5610007,FALSE,oxnard  city of,2020,2025-01-01,2025-12-31,28819,28819,NA,NA
1838,CA3710037,FALSE,padre dam municipal water district,2020,2025-01-01,2025-12-31,11916,11916,NA,NA
1849,CA1910102,FALSE,palmdale water district,2020,2025-01-01,2025-12-31,20220,24680,NA,NA
1851,CA4310009,FALSE,palo alto  city of,2020,2025-01-01,2025-12-31,11603,6075,NA,5528
1859,CA0410007,FALSE,paradise irrigation district,2020,2025-01-01,2025-12-31,3957,6071,NA,NA
1866,CA1910105,FALSE,paramount  city of,2020,2025-01-01,2025-12-31,5531,5341,190,NA
1873,CA1910124,FALSE,pasadena  city of,2020,2025-01-01,2025-12-31,26750,31533,182,1129
1875,CA4010007,FALSE,paso robles  city of,2020,2025-01-01,2025-12-31,6515,6515,NA,NA
1877,CA5010017,FALSE,patterson  city of,2020,2025-01-01,2025-12-31,4917,5582,NA,NA
1894,CA4910006,FALSE,petaluma  city of,2020,2025-01-01,2025-12-31,10705,10705,NA,NA
1896,CA3610120,FALSE,phelan pinon hills community services district,2020,2025-01-01,2025-12-31,2745,2745,NA,NA
1899,CA1910042,FALSE,pico rivera  city of,2020,2025-01-01,2025-12-31,260234,308033,0,0
1900,CA1910125,FALSE,pico water district,2020,2025-01-01,2025-12-31,2848,2794,0,54
1923,CA4010008,FALSE,pismo beach  city of,2020,2025-01-01,2025-12-31,1870,2132,0,0
1925,CA0710008,FALSE,pittsburg  city of,2020,2025-01-01,2025-12-31,11031,11036,NA,NA
1927,"CA3110124, CA3110040, CA3110024, CA3110025, CA3110005, CA3110006, CA3110050",TRUE,placer county water agency,2020,2025-01-01,2025-12-31,145725,249100,NA,NA
1940,CA0110008,FALSE,pleasanton  city of,2020,2025-01-01,2025-12-31,18240,18240,NA,NA
1945,CA1910126,FALSE,pomona  city of,2020,2025-01-01,2025-12-31,24617,20250,0,4367
1953,CA5610009,FALSE,port hueneme  city of,2020,2025-01-01,2025-12-31,1958,1958,NA,NA
1954,NA,NA,port hueneme water agency,2020,2025-01-01,2025-12-31,4494,6983,NA,NA
1956,CA5410010,FALSE,porterville  city of,2020,2025-01-01,2025-12-31,4126,7215,0,0
1964,CA3710015,FALSE,poway  city of,2020,2025-01-01,2025-12-31,13171,13171,0,0
1983,CA4010002,FALSE,quartz hill water district,2020,2025-01-01,2025-12-31,4242,4242,0,0
1990,CA3710016,FALSE,rainbow municipal water district,2020,2025-01-01,2025-12-31,13750,18495,NA,NA
1996,CA3710019,FALSE,ramona municipal water district,2020,2025-01-01,2025-12-31,4955,5474,NA,NA
2000,CA3310038,FALSE,rancho california water district,2020,2025-01-01,2025-12-31,72799,72983,NA,NA
2031,CA5210004,FALSE,red bluff  city of,2020,2025-01-01,2025-12-31,4574,4574,0,0
2033,CA4510005,FALSE,redding  city of,2020,2025-01-01,2025-12-31,8730,11831,NA,NA
2035,CA3610037,FALSE,redlands  city of,2020,2025-01-01,2025-12-31,29690,34143,0,0
2037,CA4110022,FALSE,redwood city,2020,2025-01-01,2025-12-31,10805.89896,6662.72099,0,4143.17797
2042,CA4010002,FALSE,reedley  city of,2020,2025-01-01,2025-12-31,1795,1795,NA,NA
2049,CA3610038,FALSE,rialto  city of,2020,2025-01-01,2025-12-31,12147,13969,NA,NA
2057,"CA3710044, CA3710018",TRUE,rincon del diablo municipal water district,2020,2025-01-01,2025-12-31,11090,11090,NA,NA
2060,CA3410018,FALSE,rio linda - elverta community water district,2020,2025-01-01,2025-12-31,2876,2876,NA,NA
2063,CA4810004,FALSE,rio vista  city of,2020,2025-01-01,2025-12-31,2092,2092,NA,NA
2074,CA5010018,FALSE,riverbank  city of,2020,2025-01-01,2025-12-31,4650,15944,0,648
2083,CA3310031,FALSE,riverside  city of,2020,2025-01-01,2025-12-31,98166,111223,NA,NA
2087,CA3610057,FALSE,riverside highland water company,2020,2025-01-01,2025-12-31,4999,5749,NA,NA
2103,CA4910014,FALSE,rohnert park  city of,2020,2025-01-01,2025-12-31,6889,10177,NA,NA
2107,CA1510018,FALSE,rosamond community service district,2020,2025-01-01,2025-12-31,2699,2477,221,NA
2111,CA3110008,FALSE,roseville  city of,2020,2025-01-01,2025-12-31,51589,49942,0,6659
2115,CA1910194,FALSE,rowland water district,2020,2025-01-01,2025-12-31,11242,9920,0,1322
2118,CA3310044,FALSE,rubidoux community service district,2020,2025-01-01,2025-12-31,8182,8182,NA,NA
2119,CA1910140,FALSE,rubio canyon land and water association,2020,2025-01-01,2025-12-31,1887,2419,0,0
2122,CA3610062,FALSE,running springs water district,2020,2025-01-01,2025-12-31,360,360,NA,NA
2130,CA3410020,FALSE,sacramento  city of,2020,2025-01-01,2025-12-31,136837,333200,NA,NA
2132,"CA3400473, CA3400106, CA3400101, CA3400156, CA3400173, CA3410002, CA3410029, CA3410704",TRUE,sacramento county water agency,2020,2025-01-01,2025-12-31,57412,110781,NA,NA
2140,CA3410001,FALSE,sacramento suburban water district,2020,2025-01-01,2025-12-31,34184,36000,NA,NA
2146,NA,NA,san antonio water company,2020,2025-01-01,2025-12-31,14571,14571,NA,NA
2149,NA,NA,san benito county water district,2020,2025-01-01,2025-12-31,7140,6426,0,714
2150,CA3610039,FALSE,san bernardino  city of,2020,2025-01-01,2025-12-31,53444,61460,NA,NA
2154,CA3610121,FALSE,san bernardino county service area 64 spring valley lake,2020,2025-01-01,2025-12-31,2770,2770,NA,NA
2891,CA3610125,FALSE,san bernardino county service area 70 j oak hills,2020,2025-01-01,2025-12-31,1630,1630,NA,NA
2156,NA,NA,san bernardino valley municipal water district,2020,2025-01-01,2025-12-31,26676,26676,NA,NA
2157,CA4110023,FALSE,san bruno  city of,2020,2025-01-01,2025-12-31,1724349,1917714,NA,NA
2158,CA5610017,FALSE,san buenaventura  city of (ventura),2020,2025-01-01,2025-12-31,16226,17098,NA,NA
2159,CA3010036,FALSE,san clemente  city of,2020,2025-01-01,2025-12-31,9649,9649,0,0
2160,CA3710020,FALSE,san diego  city of,2020,2025-01-01,2025-12-31,207735,207735,NA,NA
2161,NA,NA,san diego county water authority,2020,2025-01-01,2025-12-31,509172,639068,0,0
2162,CA3710021,FALSE,san dieguito water district,2020,2025-01-01,2025-12-31,7631,7631,0,0
2163,CA1910143,FALSE,san fernando  city of,2020,2025-01-01,2025-12-31,2910,3570,0,0
2164,"CA0110012, CA0110018, CA3810011",TRUE,san francisco public utilities commission,2020,2025-01-01,2025-12-31,79200,53990,NA,25210
2165,CA1910144,FALSE,san gabriel county water district,2020,2025-01-01,2025-12-31,5945,5160,0,785
3994,NA,NA,san gabriel valley municipal water district,2020,2025-01-01,2025-12-31,14482,1440,0,0
2167,"CA1910039, CA1910189",TRUE,san gabriel valley water company,2020,2025-01-01,2025-12-31,36072,32846,0,3226
2166,CA3610041,FALSE,san gabriel valley water company   fontana division,2020,2025-01-01,2025-12-31,45593,45593,NA,NA
2168,NA,NA,san gorgonio pass water agency,2020,2025-01-01,2025-12-31,30400,30400,NA,NA
2169,CA3310032,FALSE,san jacinto  city of,2020,2025-01-01,2025-12-31,2610,2270,0,340
2174,"CA4310019, CA4310020",TRUE,san jose  city of,2020,2025-01-01,2025-12-31,21080,18716,NA,2364
2175,"CA4310018, CA4310011",TRUE,san jose water company,2020,2025-01-01,2025-12-31,44201,44201,NA,NA
2179,CA3410021,FALSE,san juan water district,2020,2025-01-01,2025-12-31,53460,57370,NA,NA
2180,CA4410014,FALSE,san lorenzo valley water district,2020,2025-01-01,2025-12-31,1799,1799,0,0
2182,CA4010009,FALSE,san luis obispo  city of,2020,2025-01-01,2025-12-31,6725,10187,0,0
2184,NA,NA,san luis obispo county flood control and water conservation,2020,2025-01-01,2025-12-31,8730,7877,NA,853
2205,CA1010029,FALSE,sanger  city of,2020,2025-01-01,2025-12-31,2229,2102,NA,127
2207,CA3010038,FALSE,santa ana  city of,2020,2025-01-01,2025-12-31,35915,35915,0,0
2209,CA4210010,FALSE,santa barbara  city of,2020,2025-01-01,2025-12-31,13890,27550,0,0
2210,CA4310012,FALSE,santa clara  city of,2020,2025-01-01,2025-12-31,19473,29686,0,0
2211,NA,NA,santa clara valley water district,2020,2025-01-01,2025-12-31,330000,341000,0,0
4993,"CA1910247, CA1910017, CA1910255, CA1910250, CA1910096, CA1910240",TRUE,santa clarita valley water agency,2020,2025-01-01,2025-12-31,77910,76720,22060,NA
2213,CA4410010,FALSE,santa cruz  city of,2020,2025-01-01,2025-12-31,2668,1948,NA,720
2214,CA3710023,FALSE,santa fe irrigation district,2020,2025-01-01,2025-12-31,11987,11987,25,0
2215,CA1910245,FALSE,santa fe springs  city of,2020,2025-01-01,2025-12-31,6515,6152,0,363
2217,CA3010101,FALSE,santa margarita water district,2020,2025-01-01,2025-12-31,31893,43692,NA,NA
2218,CA4210011,FALSE,santa maria  city of,2020,2025-01-01,2025-12-31,15026,15026,0,0
2220,CA1910146,FALSE,santa monica  city of,2020,2025-01-01,2025-12-31,17467,16765,NA,3576
2222,CA5610011,FALSE,santa paula  city of,2020,2025-01-01,2025-12-31,4511,6215,NA,NA
2224,CA4910009,FALSE,santa rosa  city of,2020,2025-01-01,2025-12-31,21660,22660,NA,NA
2237,CA4410013,FALSE,scotts valley water district,2020,2025-01-01,2025-12-31,1111,1300,0,0
2241,CA3010041,FALSE,seal beach  city of,2020,2025-01-01,2025-12-31,3366,3366,0,0
2251,CA3010082,FALSE,serrano water district,2020,2025-01-01,2025-12-31,4263,4263,NA,NA
2260,CA1510019,FALSE,shafter  city of,2020,2025-01-01,2025-12-31,1828,1846,0,183
2273,CA4510006,FALSE,shasta lake  city of,2020,2025-01-01,2025-12-31,2690,1018,2939,0
2290,CA1910148,FALSE,sierra madre  city of,2020,2025-01-01,2025-12-31,2299,2211,0,88
2298,CA1910149,FALSE,signal hill  city of,2020,2025-01-01,2025-12-31,1984,2022,NA,NA
2323,CA2710011,FALSE,soledad  city of,2020,2025-01-01,2025-12-31,2247,148000,NA,NA
2326,CA4910012,FALSE,sonoma  city of,2020,2025-01-01,2025-12-31,2273,3293,0,0
2328,NA,NA,sonoma county water agency,2020,2025-01-01,2025-12-31,65020,65020,0,0
2330,CA4410017,FALSE,soquel creek water district,2020,2025-01-01,2025-12-31,3866,3866,NA,NA
2334,CA3010042,FALSE,south coast water district,2020,2025-01-01,2025-12-31,7172,7172,0,0
2337,"CA0410006, CA0410012",TRUE,south feather water and power,2020,2025-01-01,2025-12-31,2864,77028,NA,258
2341,CA1910152,FALSE,south gate  city of,2020,2025-01-01,2025-12-31,7655,11383,0,0
2343,CA3310017,FALSE,south mesa water company,2020,2025-01-01,2025-12-31,2618,2618,NA,NA
2345,CA1910154,FALSE,south pasadena  city of,2020,2025-01-01,2025-12-31,3898,3317,0,581
2346,NA,NA,south san joaquin irrigation district,2020,2025-01-01,2025-12-31,31522,31522,0,0
2348,CA0910002,FALSE,south tahoe public utility district,2020,2025-01-01,2025-12-31,5886,13163,NA,NA
2381,CA3910012,FALSE,stockton  city of,2020,2025-01-01,2025-12-31,34789,77300,NA,NA
2382,NA,NA,stockton east water district,2020,2025-01-01,2025-12-31,262802,170000,16129,76673
2401,"CA1910046, CA1910200, CA1910205",TRUE,suburban water systems - san jose hills,2020,2025-01-01,2025-12-31,24089,36662,0,0
2402,"CA1910059, CA1910174",TRUE,suburban water systems - whittier/la mirada,2020,2025-01-01,2025-12-31,16823,20104,0,0
2405,CA4810005,FALSE,suisun - solano water authority,2020,2025-01-01,2025-12-31,1116,1116,NA,NA
2419,CA1910157,FALSE,sunny slope water company,2020,2025-01-01,2025-12-31,3684,3237,0,447
2424,CA3510003,FALSE,sunnyslope county water district,2020,2025-01-01,2025-12-31,7140,6426,0,714
2425,CA4310014,FALSE,sunnyvale  city of,2020,2025-01-01,2025-12-31,20183,22825,0,0
2432,CA1810001,FALSE,susanville  city of,2020,2025-01-01,2025-12-31,748,2055,NA,NA
2437,CA3710025,FALSE,sweetwater authority,2020,2025-01-01,2025-12-31,21176,21176,NA,NA
2438,"CA4910028, CA4910004",TRUE,sweetwater springs water district,2020,2025-01-01,2025-12-31,414,570,NA,207
2444,"CA, CA3100029, CA3110010, CA0910012, CA3110011, CA3110043, CA3110013, CA3110044",TRUE,tahoe city public utilities district,2020,2025-01-01,2025-12-31,564,1181,NA,NA
1408,CA3310074,FALSE,temescal valley water district,2020,2025-01-01,2025-12-31,7898,9026,NA,NA
2457,CA4010019,FALSE,templeton community services district,2020,2025-01-01,2025-12-31,1491,2212,0,100
440,CA,FALSE,test agency 3,2020,2025-01-01,2025-12-31,NA,NA,NA,NA
2466,CA0410008,FALSE,thermalito water and sewer district,2020,2025-01-01,2025-12-31,2470,8400,NA,NA
2469,CA5610020,FALSE,thousand oaks  city of,2020,2025-01-01,2025-12-31,10691,10691,0,0
2473,NA,NA,three valleys municipal water district,2020,2025-01-01,2025-12-31,48122,57472,0,0
2487,CA1910213,FALSE,torrance  city of,2020,2025-01-01,2025-12-31,18360,29643,0,0
2490,CA3010094,FALSE,trabuco canyon water district,2020,2025-01-01,2025-12-31,3427,3427,0,0
2496,CA3910011,FALSE,tracy  city of,2020,2025-01-01,2025-12-31,21509,23669,0,0
2510,CA5610043,FALSE,triunfo sanitation district/oak park water service,2020,2025-01-01,2025-12-31,2251,2152,NA,225
2512,CA2910003,FALSE,truckee - donner public utilities district,2020,2025-01-01,2025-12-31,1867,7168,NA,NA
2516,CA5410015,FALSE,tulare  city of,2020,2025-01-01,2025-12-31,6255,4588,0,1667
2523,"CA5510013, CA5510028, CA5510001, CA5510033, CA5510003, CA5510012, CA5500363, CA5510015, CA5510021, CA5510025, CA5510002",TRUE,tuolumne utilities district,2020,2025-01-01,2025-12-31,18058,23205,NA,NA
2524,CA5010019,FALSE,turlock  city of,2020,2025-01-01,2025-12-31,11647,13843,NA,NA
2528,CA3010046,FALSE,tustin  city of,2020,2025-01-01,2025-12-31,10686,10686,0,0
2530,CA3610049,FALSE,twentynine palms water district,2020,2025-01-01,2025-12-31,3054,6995,0,0
2536,CA2310003,FALSE,ukiah  city of,2020,2025-01-01,2025-12-31,2978,11534,0,298
2540,NA,NA,united water conservation district,2020,2025-01-01,2025-12-31,12755,12755,0,0
2541,CA3610050,FALSE,upland  city of,2020,2025-01-01,2025-12-31,22368,22368,NA,NA
2543,NA,NA,upper san gabriel valley municipal water,2020,2025-01-01,2025-12-31,53709,21863,NA,5371
2597,CA4810008,FALSE,vacaville  city of,2020,2025-01-01,2025-12-31,18620,21772,NA,3724
2602,CA3710002,FALSE,vallecitos water district,2020,2025-01-01,2025-12-31,6044,6044,NA,NA
2603,"CA4810007, CA4810021",TRUE,vallejo  city of,2020,2025-01-01,2025-12-31,29391,29718,NA,NA
2604,CA3710026,FALSE,valley center municipal water district,2020,2025-01-01,2025-12-31,20855,20855,0,0
2605,CA1910009,FALSE,valley county water district,2020,2025-01-01,2025-12-31,6651,6871,0,0
2610,CA4910013,FALSE,valley of the moon water district,2020,2025-01-01,2025-12-31,2996,3200,0,0
2618,CA1910166,FALSE,valley water company,2020,2025-01-01,2025-12-31,3288,4166,0,0
2626,CA1510029,FALSE,vaughn water company,2020,2025-01-01,2025-12-31,4953,4500,NA,1000
2629,CA,FALSE,ventura county waterworks district no 01 - moorpark,2020,2025-01-01,2025-12-31,8567,13015,0,0
2631,CA5610023,FALSE,ventura county waterworks district no 08 - simi valley,2020,2025-01-01,2025-12-31,21943,23557,NA,NA
2633,CA1910167,FALSE,vernon  city of,2020,2025-01-01,2025-12-31,7200,8339,NA,NA
2635,CA3610052,FALSE,victorville water district,2020,2025-01-01,2025-12-31,26505,26505,NA,NA
2649,CA3710027,FALSE,vista irrigation district,2020,2025-01-01,2025-12-31,20415,20415,0,0
2661,CA1910234,FALSE,walnut valley water district,2020,2025-01-01,2025-12-31,17896,17930,0,0
2662,CA1510021,FALSE,wasco  city of,2020,2025-01-01,2025-12-31,1096,2100,NA,NA
2667,NA,NA,water facilities authority,2020,2025-01-01,2025-12-31,18502,15387,0,3115
2669,CA4410011,FALSE,watsonville  city of,2020,2025-01-01,2025-12-31,7827,21000,NA,1205
2675,NA,NA,west basin municipal water district,2020,2025-01-01,2025-12-31,146190,146190,0,0
2679,CA1510022,FALSE,west kern water district,2020,2025-01-01,2025-12-31,15620,5400,8658,1562
2683,CA5710003,FALSE,west sacramento  city of,2020,2025-01-01,2025-12-31,15410,28838,NA,NA
2690,CA3610004,FALSE,west valley water district,2020,2025-01-01,2025-12-31,25066,28825,NA,NA
2691,CA4110027,FALSE,westborough water district,2020,2025-01-01,2025-12-31,317,157,0,160
2697,"CA3310036, CA3310076, CA3310049",TRUE,western municipal water district of riverside,2020,2025-01-01,2025-12-31,30167,34896,NA,NA
2704,CA3010064,FALSE,westminster  city of,2020,2025-01-01,2025-12-31,11745,11745,0,0
2723,CA1910173,FALSE,whittier  city of,2020,2025-01-01,2025-12-31,6876,6779,0,97
2751,CA4910017,FALSE,windsor  town of,2020,2025-01-01,2025-12-31,6504,4661,0,1843
2766,CA5710006,FALSE,woodland  city of,2020,2025-01-01,2025-12-31,13198,28601,NA,NA
4811,NA,NA,woodland-davis clean water agency,2020,2025-01-01,2025-12-31,20024,31053,NA,NA
2782,CA3010037,FALSE,yorba linda water district,2020,2025-01-01,2025-12-31,20281,20281,0,0
